35,29,39,7,42,34,28,38,21,36,15,23,3,32,37,20,31,41,4,11,26,8,33,50,40,25,45,13,22,43,30,6,24,1,27,48,2,10,16,14,19,49,9,47,5,44,17,18,12,46,
35,29,39,7,42,34,5,38,9,36,15,23,3,32,37,20,31,41,4,11,26,8,33,50,40,25,45,13,22,43,30,6,24,1,27,48,14,10,16,2,19,49,21,47,28,44,17,18,12,46,
35,29,39,7,42,34,5,38,9,36,15,23,3,4,37,20,31,41,32,11,26,8,33,50,40,25,45,13,22,43,30,6,24,1,27,48,14,10,16,2,19,49,21,47,28,44,17,18,12,46,
35,29,39,7,42,34,5,38,9,36,15,23,3,4,37,20,31,41,32,11,26,8,33,50,40,25,45,13,22,43,30,6,24,1,27,48,14,10,16,2,19,49,21,47,28,44,17,18,12,46,
35,29,39,7,42,34,5,38,9,36,15,12,3,4,37,20,31,41,32,11,26,8,33,50,40,25,45,13,22,43,30,6,24,1,27,48,14,10,16,2,19,49,21,47,28,44,17,18,23,46,
35,29,39,7,42,34,5,38,9,43,15,12,3,4,37,20,31,41,32,11,26,8,33,50,40,25,45,13,22,36,30,6,24,1,27,48,14,10,16,2,19,49,21,47,28,44,17,18,23,46,
35,29,39,7,42,34,5,38,9,43,15,12,3,4,37,20,31,41,32,11,26,8,33,50,40,25,45,13,22,36,30,6,24,1,23,48,14,10,16,2,19,49,21,47,28,44,17,18,27,46,
35,29,39,7,42,34,5,38,9,43,15,12,3,4,37,20,31,41,32,11,26,8,33,50,40,25,45,13,22,36,30,6,19,1,23,48,14,10,16,2,24,49,21,47,28,44,17,18,27,46,
35,29,39,7,42,34,46,38,9,43,15,12,3,4,37,20,31,41,32,11,26,8,33,50,40,25,45,13,22,36,30,6,19,1,23,48,14,10,16,2,24,49,21,47,28,44,17,18,27,5,
35,29,39,7,42,34,46,38,9,43,15,12,3,4,37,20,31,41,32,11,26,8,33,50,40,25,45,36,22,13,30,6,19,1,23,48,14,10,16,2,24,49,21,47,28,44,17,18,27,5,
35,29,39,7,42,34,46,38,9,43,15,12,3,4,37,20,31,41,32,11,26,8,33,50,40,25,45,36,22,13,30,6,19,1,23,48,14,10,16,2,24,49,21,47,28,44,17,18,27,5,
35,29,39,7,42,34,46,38,9,43,15,12,3,1,37,20,31,41,32,11,26,8,33,50,40,25,45,36,22,13,30,6,19,4,23,48,14,10,16,2,24,49,21,47,28,44,17,18,27,5,
35,29,39,7,42,34,46,38,9,43,15,12,3,1,37,20,31,41,32,11,26,8,33,50,40,25,45,36,22,13,30,6,19,4,23,48,14,10,16,2,24,49,21,47,28,44,17,27,18,5,
35,29,39,7,42,34,46,38,9,43,15,12,3,1,37,20,31,41,32,11,26,8,33,28,40,25,45,36,22,13,30,6,19,4,23,48,14,10,16,2,24,49,21,47,50,44,17,27,18,5,
35,29,39,7,42,34,46,38,9,43,15,12,3,1,37,20,31,41,32,11,26,8,33,28,40,25,45,36,22,13,30,6,19,4,23,48,14,10,16,2,24,49,21,47,50,44,17,27,18,5,
35,29,39,7,42,34,46,38,9,43,15,12,3,1,37,20,31,41,32,11,26,8,33,28,40,25,45,36,22,13,30,6,19,4,23,48,14,10,16,2,24,49,21,47,50,44,17,27,18,5,
35,29,39,7,42,34,46,38,9,43,44,12,3,1,37,20,31,41,32,11,26,8,33,28,40,25,45,36,22,13,30,6,19,4,23,48,14,10,16,2,24,49,21,47,50,15,17,27,18,5,
35,29,39,7,42,34,46,38,9,43,44,12,3,1,37,20,31,41,32,11,26,8,33,28,40,25,45,36,22,13,30,6,19,4,23,48,14,10,16,2,24,49,21,47,50,15,17,27,18,5,
35,29,39,7,42,34,46,38,9,43,44,12,3,1,37,20,31,41,32,11,26,8,33,28,40,25,45,36,22,13,30,6,19,4,23,48,14,10,16,2,24,49,21,47,50,15,17,27,18,5,
35,29,39,7,42,34,46,38,9,43,44,12,3,1,37,20,31,41,32,11,26,8,33,28,40,25,45,36,22,13,30,6,19,4,23,48,14,10,16,2,24,49,21,47,50,15,17,27,18,5,
35,29,39,7,42,34,46,38,9,43,44,12,3,1,37,20,31,41,32,11,26,8,33,28,40,25,45,36,22,13,30,6,19,4,23,48,14,10,16,2,24,49,21,47,50,15,17,27,18,5,
35,29,39,7,42,34,46,38,9,43,44,12,3,1,37,20,31,41,32,11,26,8,33,28,40,25,45,36,22,13,30,6,19,4,23,48,14,10,16,2,24,49,21,47,50,15,17,27,18,5,
35,29,39,7,42,34,46,38,9,43,44,12,3,1,37,20,31,41,32,11,26,8,33,28,40,25,45,36,22,13,30,6,19,4,23,48,14,10,16,2,24,49,21,47,50,15,17,27,18,5,
35,29,39,7,42,34,46,38,9,43,1,12,3,44,37,20,31,41,32,11,26,8,33,28,40,25,45,36,22,13,30,6,19,4,23,48,14,10,16,2,24,49,21,47,50,15,17,27,18,5,
35,29,39,7,42,34,16,38,9,43,1,12,3,44,37,20,31,41,32,11,26,8,33,28,40,25,45,36,22,13,30,6,19,4,23,48,14,10,46,2,24,49,21,47,50,15,17,27,18,5,
35,29,39,7,42,34,16,38,9,43,1,12,36,44,37,20,31,41,32,11,26,8,33,28,40,25,45,3,22,13,30,6,19,4,23,48,14,10,46,2,24,49,21,47,50,15,17,27,18,5,
35,29,39,7,42,34,16,38,9,43,1,12,36,44,37,20,31,41,32,11,26,27,33,28,40,25,45,3,22,13,30,6,19,4,23,48,14,10,46,2,24,49,21,47,50,15,17,8,18,5,
35,29,39,7,42,34,16,38,9,43,1,12,36,44,37,20,31,41,32,11,26,27,33,28,40,25,45,3,22,13,30,6,19,4,23,48,14,10,46,2,24,49,21,47,50,15,17,8,18,5,
35,29,39,7,42,34,16,38,9,43,1,12,36,44,37,20,31,41,32,11,26,27,33,28,40,25,45,3,22,13,30,6,19,4,23,48,14,10,46,2,24,49,21,47,50,15,17,8,18,5,
35,29,39,7,42,34,16,38,9,43,1,12,36,44,37,20,31,41,32,11,26,27,33,28,40,25,45,3,22,13,30,6,19,4,23,48,14,10,46,2,24,49,21,47,50,15,17,8,18,5,
35,29,15,7,42,34,16,38,9,43,1,12,36,44,37,20,31,41,32,11,26,27,33,28,40,25,45,3,22,13,30,6,19,4,23,48,14,10,46,2,24,49,21,47,50,39,17,8,18,5,
35,29,15,7,42,34,16,38,9,43,1,12,36,44,37,20,31,41,32,11,26,27,33,28,40,25,45,3,22,13,30,6,19,4,23,48,14,10,46,2,24,49,21,47,50,39,17,8,18,5,
35,29,15,7,42,34,16,38,9,43,1,12,36,44,37,20,31,41,32,11,26,27,33,28,40,25,45,3,22,13,30,6,19,4,23,48,14,10,46,2,24,49,21,47,50,39,17,8,18,5,
35,29,15,7,42,34,16,38,9,43,1,12,36,44,37,20,31,41,32,11,26,27,33,28,40,25,45,3,22,13,30,6,19,4,23,48,14,10,46,2,24,49,21,47,50,39,17,8,18,5,
35,29,15,7,42,34,16,38,9,43,1,12,36,44,37,20,31,41,32,11,26,27,33,28,40,50,45,3,22,13,30,6,19,4,23,48,14,10,46,2,24,49,21,47,25,39,17,8,18,5,
35,29,15,7,42,34,16,38,31,43,1,12,36,44,37,20,9,41,32,11,26,27,33,28,40,50,45,3,22,13,30,6,19,4,23,48,14,10,46,2,24,49,21,47,25,39,17,8,18,5,
35,29,15,7,42,34,16,38,31,43,1,12,36,44,37,20,9,41,32,11,26,50,33,28,40,27,45,3,22,13,30,6,19,4,23,48,14,10,46,2,24,49,21,47,25,39,17,8,18,5,
35,29,15,7,42,34,16,38,31,43,1,12,36,44,37,20,9,41,32,11,26,50,33,28,40,27,45,3,22,13,30,6,19,4,23,48,14,10,46,2,24,49,21,47,25,39,17,8,18,5,
35,29,15,7,42,34,16,38,31,43,1,12,36,44,37,20,9,41,32,11,26,50,33,28,40,27,45,3,22,13,30,6,19,4,23,48,14,10,46,2,24,49,21,47,25,39,17,8,18,5,
35,29,15,7,42,34,16,38,31,43,1,12,36,44,37,20,9,41,32,11,26,50,33,28,40,27,45,3,22,13,30,6,19,4,23,48,14,10,46,2,24,49,21,47,25,39,8,17,18,5,
35,29,15,7,42,34,16,38,31,43,1,12,36,44,37,20,28,41,32,11,26,50,33,9,40,27,45,3,22,13,30,6,19,4,23,48,14,10,46,2,24,49,21,47,25,39,8,17,18,5,
