35,29,39,7,42,34,5,38,21,36,15,23,3,32,37,20,31,41,4,11,26,8,33,50,40,25,45,13,22,43,30,6,24,1,27,48,14,10,16,2,19,49,9,47,28,44,17,18,12,46,
35,29,39,7,42,34,5,38,21,36,15,23,3,32,37,20,31,41,4,11,26,8,33,50,40,6,45,13,22,43,30,25,24,1,27,48,14,10,16,2,19,49,9,47,28,44,17,18,12,46,
35,29,39,7,42,34,5,38,21,36,15,23,3,32,37,20,8,41,4,11,26,31,33,50,40,6,45,13,22,43,30,25,24,1,27,48,14,10,16,2,19,49,9,47,28,44,17,18,12,46,
35,29,39,7,42,34,5,38,21,36,15,23,3,32,37,20,8,27,4,11,26,31,33,50,40,6,45,13,22,43,30,25,24,1,41,48,14,10,16,2,19,49,9,47,28,44,17,18,12,46,
35,29,39,7,42,34,5,38,21,36,15,23,3,32,37,20,8,27,4,11,26,31,33,50,40,6,45,13,22,43,30,25,24,1,41,48,14,10,16,2,19,49,9,47,28,44,17,18,12,46,
35,29,39,7,42,34,5,38,21,36,15,23,3,32,37,20,8,27,4,11,26,31,33,50,40,6,45,13,22,43,30,25,24,1,41,48,14,10,16,2,19,49,9,47,28,44,17,18,12,46,
35,29,39,7,42,34,5,38,21,22,15,23,3,32,37,20,8,27,4,11,26,31,33,50,40,6,45,13,36,43,30,25,24,1,41,48,14,10,16,2,19,49,9,47,28,44,17,18,12,46,
35,14,39,7,42,34,5,38,21,22,15,23,3,32,37,20,8,27,4,11,26,31,33,50,40,6,45,13,36,43,30,25,24,1,41,48,29,10,16,2,19,49,9,47,28,44,17,18,12,46,
35,14,39,7,42,34,5,38,21,22,15,23,3,32,37,20,8,2,4,11,26,31,33,50,40,6,45,13,36,43,30,25,24,1,41,48,29,10,16,27,19,49,9,47,28,44,17,18,12,46,
35,14,39,7,42,34,5,38,21,22,15,23,3,32,37,20,8,2,4,11,26,31,33,50,40,6,45,13,36,43,30,25,41,1,24,48,29,10,16,27,19,49,9,47,28,44,17,18,12,46,
35,14,39,7,42,34,5,38,21,22,15,23,3,32,37,20,29,2,4,11,26,31,33,50,40,6,45,13,36,43,30,25,41,1,24,48,8,10,16,27,19,49,9,47,28,44,17,18,12,46,
35,14,39,7,42,34,5,38,21,22,15,23,3,32,37,20,29,2,4,1,26,31,33,50,40,6,45,13,36,43,30,25,41,11,24,48,8,10,16,27,19,49,9,47,28,44,17,18,12,46,
35,14,39,7,42,34,5,38,21,22,15,23,3,4,37,20,29,2,32,1,26,31,33,50,40,6,45,13,36,43,30,25,41,11,24,48,8,10,16,27,19,49,9,47,28,44,17,18,12,46,
35,14,39,7,42,34,5,38,21,22,15,23,3,4,37,20,29,2,32,1,26,31,33,50,40,6,45,13,36,43,30,25,41,11,24,48,8,10,16,27,19,49,9,47,28,44,17,18,12,46,
35,14,39,7,42,34,5,38,21,22,15,23,3,4,31,20,29,2,32,1,26,37,33,50,40,6,45,13,36,43,30,25,41,11,24,48,8,10,16,27,19,49,9,47,28,44,17,18,12,46,
35,14,39,7,42,34,5,38,21,30,15,23,3,4,31,20,29,2,32,1,26,37,33,50,40,6,45,13,36,43,22,25,41,11,24,48,8,10,16,27,19,49,9,47,28,44,17,18,12,46,
35,14,39,7,42,34,5,38,21,30,15,23,3,4,31,20,29,2,32,1,26,37,33,50,40,6,45,13,36,43,22,25,41,11,24,48,8,10,16,27,19,49,9,47,28,44,17,18,12,46,
35,14,39,7,42,34,5,38,21,30,15,23,3,4,31,20,29,2,32,1,26,37,33,50,40,6,45,13,36,43,22,25,41,11,24,48,8,10,16,27,19,49,9,47,28,44,17,18,12,46,
35,14,39,7,42,34,5,38,21,30,15,23,3,4,31,20,29,2,32,1,26,37,33,50,40,6,45,13,36,49,22,25,41,11,24,48,8,10,16,27,19,43,9,47,28,44,17,18,12,46,
35,44,39,7,42,34,5,38,21,30,15,23,3,4,31,20,29,2,32,1,26,37,33,50,40,6,45,13,36,49,22,25,41,11,24,48,8,10,16,27,19,43,9,47,28,14,17,18,12,46,
35,44,39,7,42,34,5,38,21,30,15,23,3,4,31,20,29,2,32,1,26,37,33,50,40,6,45,13,36,49,22,25,41,11,24,48,8,10,16,27,19,43,9,47,28,14,17,18,12,46,
35,44,39,7,42,34,5,38,21,30,15,23,3,4,31,20,29,2,32,1,26,37,33,50,40,6,45,13,36,49,22,25,41,11,24,48,8,10,16,27,19,43,9,47,28,14,17,18,12,46,
35,44,39,7,42,34,5,38,21,30,15,23,3,4,31,20,29,2,32,1,26,37,33,50,40,6,45,13,36,49,22,25,41,11,24,48,8,10,16,27,19,43,9,47,28,14,17,18,12,46,
35,44,39,7,42,34,5,38,21,30,15,23,3,4,31,20,29,2,32,1,26,40,33,50,37,6,45,13,36,49,22,25,41,11,24,48,8,10,16,27,19,43,9,47,28,14,17,18,12,46,
35,44,39,7,42,34,5,38,21,30,15,23,3,4,31,20,29,2,32,1,26,40,33,50,37,6,45,13,36,49,22,48,41,11,24,25,8,10,16,27,19,43,9,47,28,14,17,18,12,46,
35,44,39,7,42,34,5,38,21,30,15,23,3,4,31,20,29,2,32,1,26,40,33,50,37,6,45,13,36,49,22,48,41,11,24,25,8,10,16,27,19,43,9,47,28,14,17,18,12,46,
35,44,39,7,42,34,5,38,21,30,15,23,3,4,31,20,29,2,32,1,26,40,33,50,37,6,45,13,36,49,22,48,41,11,24,25,8,10,16,27,19,43,9,47,28,14,17,18,12,46,
35,44,39,7,42,34,5,29,21,30,15,23,3,4,31,20,38,2,32,1,26,40,33,50,37,6,45,13,36,49,22,48,41,11,24,25,8,10,16,27,19,43,9,47,28,14,17,18,12,46,
35,44,39,7,42,34,5,29,21,30,33,23,3,4,31,20,38,2,32,1,26,40,15,50,37,6,45,13,36,49,22,48,41,11,24,25,8,10,16,27,19,43,9,47,28,14,17,18,12,46,
35,44,39,7,42,34,5,29,21,30,33,23,3,4,31,20,38,2,32,1,26,40,15,50,37,6,45,13,36,49,22,48,41,11,24,25,8,10,16,27,19,43,9,47,28,14,17,18,12,46,
