35,29,39,7,42,34,5,38,21,36,15,23,3,32,37,20,31,41,4,11,26,8,33,50,40,25,45,13,22,43,30,6,24,1,27,48,2,10,16,14,19,49,9,47,28,44,17,18,12,46,
35,29,39,7,42,34,5,38,21,36,15,27,3,32,37,20,31,41,4,11,26,8,33,50,40,25,45,13,22,43,30,6,24,1,23,48,14,10,16,2,19,49,9,47,28,44,17,18,12,46,
35,29,39,4,42,34,5,38,21,36,15,27,3,32,37,20,31,41,7,11,26,8,33,50,40,25,45,13,22,43,30,6,24,1,23,48,14,10,16,2,19,49,9,47,28,44,17,18,12,46,
35,29,39,4,42,34,5,38,21,36,15,27,3,32,37,20,31,41,46,11,26,8,33,50,40,25,45,13,22,43,30,6,24,1,23,48,14,10,16,2,19,49,9,47,28,44,17,18,12,7,
35,29,39,4,42,34,5,38,21,36,15,27,3,32,37,20,31,41,46,11,26,8,33,50,40,25,45,6,22,43,30,13,24,1,23,48,14,10,16,2,19,49,9,47,28,44,17,18,12,7,
35,29,39,4,42,34,5,38,21,36,15,27,3,32,37,20,31,41,46,11,26,8,33,50,40,25,45,6,22,43,30,13,24,1,23,48,14,10,16,2,19,49,9,47,28,44,17,18,12,7,
35,29,39,4,42,34,5,38,21,36,15,27,3,32,37,20,31,41,46,11,26,8,33,50,14,25,45,6,22,43,30,13,24,1,23,48,40,10,16,2,19,49,9,47,28,44,17,18,12,7,
35,29,39,4,42,37,5,38,21,36,15,27,3,32,34,20,31,41,46,11,26,8,33,50,14,25,45,6,22,43,30,13,24,1,23,48,40,10,16,2,19,49,9,47,28,44,17,18,12,7,
35,29,39,4,42,37,5,38,21,36,15,27,3,32,34,20,31,41,46,11,23,8,33,50,14,25,45,6,22,43,30,13,24,1,26,48,40,10,16,2,19,49,9,47,28,44,17,18,12,7,
35,29,39,4,42,37,5,38,21,36,3,27,15,32,34,20,31,41,46,11,23,8,33,50,14,25,45,6,22,43,30,13,24,1,26,48,40,10,16,2,19,49,9,47,28,44,17,18,12,7,
35,29,39,4,42,37,5,38,21,36,3,27,15,32,34,20,31,41,46,11,23,8,33,50,14,25,45,6,22,43,30,13,24,1,26,48,40,10,16,2,19,49,9,47,28,44,17,18,12,7,
35,29,39,4,42,37,5,38,21,36,3,27,15,32,34,20,31,41,46,11,23,8,33,50,14,25,45,6,22,43,30,9,24,1,26,48,40,10,16,2,19,49,13,47,28,44,17,18,12,7,
35,29,39,4,42,37,5,38,21,36,3,27,15,32,34,20,31,41,46,11,23,8,33,50,14,25,45,6,22,43,30,9,24,1,26,17,40,10,16,2,19,49,13,47,28,44,48,18,12,7,
35,29,39,4,42,37,5,38,21,36,3,27,15,32,34,20,31,41,46,11,23,8,33,50,14,25,18,6,22,43,30,9,24,1,26,17,40,10,16,2,19,49,13,47,28,44,48,45,12,7,
35,29,39,4,42,37,5,38,21,36,3,27,15,32,34,20,23,41,46,11,31,8,33,50,14,25,18,6,22,43,30,9,24,1,26,17,40,10,16,2,19,49,13,47,28,44,48,45,12,7,
35,29,39,4,42,37,5,38,21,36,3,27,15,28,34,20,23,41,46,11,31,8,33,50,14,25,18,6,22,43,30,9,24,1,26,17,40,10,16,2,19,49,13,47,32,44,48,45,12,7,
