13,8,16,7,4,1,5,10,14,12,15,9,3,6,2,11,
13,8,16,7,4,1,5,10,14,12,15,9,11,6,2,3,
13,12,16,7,4,1,5,10,14,8,15,9,11,6,2,3,
13,12,16,7,4,1,5,10,14,8,15,9,11,6,2,3,
13,12,5,7,4,1,16,10,14,8,15,9,11,6,2,3,
14,12,5,7,4,1,16,10,13,8,15,9,11,6,2,3,
14,12,5,7,4,1,16,10,13,15,8,9,11,6,2,3,
14,12,5,7,11,1,16,10,13,15,8,9,4,6,2,3,
14,12,5,7,11,1,16,13,10,15,8,9,4,6,2,3,
14,12,5,7,11,1,16,13,10,15,8,9,4,6,2,3,
14,12,5,7,11,1,13,16,10,15,8,9,4,6,2,3,
14,12,5,11,7,1,13,16,10,15,8,9,4,6,2,3,
14,12,5,11,3,1,13,16,10,15,8,9,4,6,2,7,
14,12,5,13,3,1,11,16,10,15,8,9,4,6,2,7,
14,6,5,13,3,1,11,16,10,15,8,9,4,12,2,7,
14,6,5,13,3,1,11,16,4,15,8,9,10,12,2,7,
14,6,5,13,3,1,11,4,16,15,8,9,10,12,2,7,
14,6,5,13,3,1,11,8,16,15,4,9,10,12,2,7,
14,6,5,13,3,1,11,8,16,15,4,9,10,12,2,7,
14,6,5,13,3,1,11,8,16,15,9,4,10,12,2,7,
14,6,5,13,3,1,11,8,4,15,9,16,10,12,2,7,
14,6,5,13,3,1,11,8,4,15,9,16,10,12,2,7,
14,6,5,13,3,1,11,8,4,15,9,16,10,12,2,7,
14,6,5,15,3,1,11,8,4,13,9,16,10,12,2,7,
14,6,5,15,3,1,11,8,4,16,9,13,10,12,2,7,
14,6,5,15,3,1,11,8,4,16,9,13,10,12,2,7,
14,6,5,2,3,1,11,8,4,16,9,13,10,12,15,7,
14,4,5,2,3,1,11,8,6,16,9,13,10,12,15,7,
14,4,5,2,7,1,11,8,6,16,9,13,10,12,15,3,
14,4,5,2,7,1,11,8,6,16,15,13,10,12,9,3,
14,4,5,2,7,1,11,8,6,9,15,13,10,12,16,3,
14,4,5,2,7,8,11,1,6,9,15,13,10,12,16,3,
14,4,5,2,7,8,11,1,6,9,15,13,10,12,16,3,
14,4,5,16,7,8,11,1,6,9,15,13,10,12,2,3,
14,3,5,16,7,8,11,1,6,9,15,13,10,12,2,4,
14,13,5,16,7,8,11,1,6,9,15,3,10,12,2,4,
14,13,5,16,7,11,8,1,6,9,15,3,10,12,2,4,
14,13,5,16,7,11,8,10,6,9,15,3,1,12,2,4,
14,13,7,16,5,11,8,10,6,9,15,3,1,12,2,4,
10,13,7,16,5,11,8,14,6,9,15,3,1,12,2,4,
